id,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
362,6.37E+18,1.24E+18,20.76788902,20.32164764,20.30877686,20.02117348,19.73898315,0.06509313,0.050720129,0.035087951,0.026074108,0.019394346,21.96896935,21.47880745,1,1.78101933,1.201080322,1.647321701,1.66019249,1.947795868,2.229986191,0.446241379,0.459112167,0.746715546,1.028905869,0.012870789,0.300474167,0.58266449,0.287603378,0.569793701,0.282190323,0.490161896,-0.710918427,-1.157159805,-1.170030594,-1.457633972,-1.739824295,1
363,6.37E+18,1.24E+18,20.55552864,20.55481148,20.25049973,20.27623558,20.05912399,0.073797762,0.057502717,0.039780114,0.029560886,0.021987868,20.5855484,21.18660164,1,1.050285578,0.03001976,0.030736923,0.335048676,0.30931282,0.526424408,0.000717163,0.305028915,0.27929306,0.496404648,0.304311752,0.278575897,0.495687485,-0.025735855,0.191375732,0.217111588,-0.601053238,-0.631072998,-0.631790161,-0.936101913,-0.910366058,-1.127477646,1
364,2.49E+18,1.24E+18,20.98472786,20.86354828,20.55848312,20.41529083,20.15711594,0.037057683,0.028875096,0.019975659,0.014844054,0.011041249,21.68090439,21.30065155,1,1.104218125,0.696176529,0.81735611,1.122421265,1.265613556,1.523788452,0.121179581,0.426244736,0.569437027,0.827611923,0.305065155,0.448257446,0.706432343,0.143192291,0.401367188,0.258174896,0.380252838,-0.315923691,-0.437103271,-0.742168427,-0.885360718,-1.143535614,1
365,6.37E+18,1.24E+18,21.69153023,21.32639122,21.06734085,20.91654968,21.30209351,0.065353185,0.050922759,0.035228129,0.026178276,0.019471828,21.25853348,21.7551384,1,0.812366605,-0.43299675,-0.067857742,0.191192627,0.341983795,-0.043560028,0.365139008,0.624189377,0.774980545,0.389436722,0.259050369,0.409841537,0.024297714,0.150791168,-0.234752655,-0.385543823,-0.496604919,-0.06360817,-0.428747177,-0.687797546,-0.838588715,-0.453044891,1
366,6.37E+18,1.24E+18,20.62106705,20.66747856,20.38763618,20.44832039,20.29586029,0.052728642,0.041085798,0.028422967,0.02112131,0.015710374,21.06399918,22.24621391,1,1.317529917,0.442932129,0.396520615,0.676362991,0.615678787,0.768138885,-0.046411514,0.233430862,0.172746658,0.325206757,0.279842377,0.219158173,0.371618271,-0.060684204,0.091775894,0.152460098,-1.182214737,-1.625146866,-1.578735352,-1.858577728,-1.797893524,-1.950353622,1
367,6.37E+18,1.24E+18,20.68980789,20.11040497,19.86814308,19.8458786,19.77353096,0.077165186,0.060126591,0.041595299,0.030909766,0.022991186,21.11065102,22.06698418,1,0.860765219,0.420843124,1.000246048,1.242507935,1.264772415,1.337120056,0.579402924,0.82166481,0.843929291,0.916276932,0.242261887,0.264526367,0.336874008,0.022264481,0.094612122,0.072347641,-0.95633316,-1.377176285,-1.956579208,-2.198841095,-2.221105576,-2.293453217,1
368,3.15E+18,1.24E+18,20.479496,19.91156578,19.8679142,19.83120346,19.68741989,0.055198751,0.043010492,0.02975446,0.022110753,0.016446337,23.34293747,23.68379021,1,2.390665531,2.863441467,3.431371689,3.47502327,3.511734009,3.655517578,0.567930222,0.611581802,0.648292542,0.792076111,0.043651581,0.08036232,0.224145889,0.036710739,0.180494308,0.143783569,-0.340852737,-3.204294205,-3.772224426,-3.815876007,-3.852586746,-3.996370316,1
369,3.15E+18,1.24E+18,20.479496,19.91156578,19.8679142,19.83120346,19.68741989,0.055198751,0.043010492,0.02975446,0.022110753,0.016446337,23.34293747,23.68379021,1,2.391052961,2.863441467,3.431371689,3.47502327,3.511734009,3.655517578,0.567930222,0.611581802,0.648292542,0.792076111,0.043651581,0.08036232,0.224145889,0.036710739,0.180494308,0.143783569,-0.340852737,-3.204294205,-3.772224426,-3.815876007,-3.852586746,-3.996370316,1
370,6.37E+18,1.24E+18,20.52196312,20.12635612,19.73301315,19.69471741,19.7460804,0.062376481,0.04860333,0.033623558,0.024985908,0.018584926,21.74564743,22.141819,1,1.071255565,1.223684311,1.619291306,2.012634277,2.050930023,1.999567032,0.395606995,0.788949966,0.827245712,0.775882721,0.393342972,0.431638718,0.380275726,0.038295746,-0.013067245,-0.051362991,-0.39617157,-1.619855881,-2.015462875,-2.408805847,-2.447101593,-2.395738602,1
371,6.37E+18,1.24E+18,20.86230659,20.4377594,20.56078529,20.14674187,20.20682144,0.055983722,0.04362214,0.030177593,0.022425186,0.016680218,21.10477066,21.52079391,1,0.607987463,0.242464066,0.667011261,0.543985367,0.958028793,0.897949219,0.424547195,0.301521301,0.715564728,0.655485153,-0.123025894,0.291017532,0.230937958,0.414043427,0.353963852,-0.060079575,-0.416023254,-0.65848732,-1.083034515,-0.960008621,-1.374052048,-1.313972473,1
372,6.38E+18,1.24E+18,19.1120491,18.82589531,18.7479248,18.50376701,18.28346634,0.046842314,0.036499213,0.025249988,0.018763447,0.013956557,19.42449188,19.54135323,1,0.427676409,0.31244278,0.598596573,0.676567078,0.920724869,1.141025543,0.286153793,0.364124298,0.608282089,0.828582764,0.077970505,0.322128296,0.54242897,0.244157791,0.464458466,0.220300674,-0.116861343,-0.429304123,-0.715457916,-0.793428421,-1.037586212,-1.257886887,1
373,6.37E+18,1.24E+18,20.93883705,20.53460121,20.51085663,20.30964088,20.04078293,0.05761458,0.044892889,0.031056693,0.023078451,0.017166128,21.70466423,22.27353287,1,2.187304974,0.765827179,1.170063019,1.193807602,1.395023346,1.663881302,0.40423584,0.427980423,0.629196167,0.898054123,0.023744583,0.224960327,0.493818283,0.201215744,0.4700737,0.268857956,-0.568868637,-1.334695816,-1.738931656,-1.762676239,-1.963891983,-2.232749939,1
374,6.38E+18,1.24E+18,20.72350311,20.33408165,20.22454262,20.29479027,19.92465401,0.044327397,0.03453961,0.023894342,0.017756056,0.013207244,20.60309029,21.93618965,1,0.851106644,-0.120412827,0.269008636,0.378547668,0.308300018,0.678436279,0.389421463,0.498960495,0.428712845,0.798849106,0.109539032,0.039291382,0.409427643,-0.07024765,0.299888611,0.370136261,-1.333099365,-1.212686539,-1.602108002,-1.711647034,-1.641399384,-2.011535645,1
375,6.37E+18,1.24E+18,22.28727341,21.26668549,20.79296875,19.98527718,19.57097054,0.060648911,0.047257219,0.032692324,0.024293901,0.0180702,21.29979324,21.61375618,1,0.594251275,-0.987480164,0.033107758,0.506824493,1.314516068,1.728822708,1.020587921,1.494304657,2.301996231,2.716302872,0.473716736,1.28140831,1.695714951,0.807691574,1.221998215,0.414306641,-0.313962936,0.673517227,-0.347070694,-0.82078743,-1.628479004,-2.042785645,1
376,6.37E+18,1.24E+18,20.71770096,20.27287292,20.17034912,19.97167778,19.99791336,0.058885362,0.045883074,0.031741697,0.023587484,0.017544754,21.13960457,21.73317337,1,0.505914569,0.42190361,0.866731644,0.969255447,1.167926788,1.141691208,0.444828033,0.547351837,0.746023178,0.719787598,0.102523804,0.301195145,0.274959564,0.198671341,0.17243576,-0.02623558,-0.593568802,-1.015472412,-1.460300446,-1.562824249,-1.76149559,-1.73526001,1
377,6.37E+18,1.24E+18,20.97008896,20.65642738,20.31466866,20.32721138,20.66202545,0.062451463,0.048661757,0.033663977,0.025015943,0.018607266,21.5311451,22.18176842,1,1.273733735,0.561056137,0.874717712,1.21647644,1.203933716,0.869119644,0.313661575,0.655420303,0.642877579,0.308063507,0.341758728,0.329216003,-0.005598068,-0.012542725,-0.347356796,-0.334814072,-0.650623322,-1.211679459,-1.525341034,-1.867099762,-1.854557037,-1.519742966,1
378,6.38E+18,1.24E+18,18.6863842,17.82660103,17.51539612,17.38362122,17.3270092,0.096657269,0.075314686,0.052102353,0.038717631,0.028798806,19.86991119,20.27933311,1,0.022368837,1.183526993,2.043310165,2.354515076,2.486289978,2.542901993,0.859783173,1.170988083,1.302762985,1.359375,0.31120491,0.442979813,0.499591827,0.131774902,0.188386917,0.056612015,-0.409421921,-1.592948914,-2.452732086,-2.763936996,-2.895711899,-2.952323914,0
379,6.37E+18,1.24E+18,19.94505882,19.58055496,19.13816071,18.83402824,18.58679008,0.067202598,0.052363809,0.03622504,0.026919087,0.020022856,20.71516037,21.3477211,1,0.250007093,0.770101547,1.134605408,1.576999664,1.881132126,2.128370285,0.36450386,0.806898117,1.111030579,1.358268738,0.442394257,0.746526718,0.993764877,0.304132462,0.551370621,0.247238159,-0.63256073,-1.402662277,-1.767166138,-2.209560394,-2.513692856,-2.760931015,1
380,6.37E+18,1.24E+18,20.53230286,20.17087936,20.18562889,20.12716675,19.8444767,0.09835051,0.076634049,0.053015083,0.039395887,0.029303303,20.43007851,21.78806114,1,0.613655746,-0.10222435,0.259199142,0.244449615,0.302911758,0.585601807,0.361423492,0.346673965,0.405136108,0.687826157,-0.014749527,0.043712616,0.326402664,0.058462143,0.341152191,0.282690048,-1.357982635,-1.255758286,-1.617181778,-1.602432251,-1.660894394,-1.943584442,1
381,6.38E+18,1.24E+18,20.56537437,20.35728264,20.14423943,19.92689514,19.67145157,0.065850377,0.05131017,0.035496138,0.026377434,0.019619966,21.47371292,22.49267197,1,1.481125236,0.908338547,1.116430283,1.329473495,1.54681778,1.802261353,0.208091736,0.421134949,0.638479233,0.893922806,0.213043213,0.430387497,0.68583107,0.217344284,0.472787857,0.255443573,-1.018959045,-1.927297592,-2.135389328,-2.348432541,-2.565776825,-2.821220398,1
382,6.38E+18,1.24E+18,20.30761147,19.96457291,19.77779579,19.5143013,19.46430588,0.092837535,0.072338372,0.050043352,0.037187576,0.027660724,20.17259216,20.73106956,1,0.529865682,-0.135019302,0.208019257,0.394796371,0.658290863,0.708286285,0.343038559,0.529815674,0.793310165,0.843305588,0.186777115,0.450271606,0.500267029,0.263494492,0.313489914,0.049995422,-0.558477402,-0.423458099,-0.766496658,-0.953273773,-1.216768265,-1.266763687,1
383,3.36E+18,1.24E+18,23.58866119,20.24753761,18.76257706,18.21185112,17.7543602,0.124950252,0.097360387,0.067353465,0.050050844,0.037228633,23.6599865,23.03513145,1,0.283440799,0.071325302,3.412448883,4.897409439,5.448135376,5.905626297,3.341123581,4.826084137,5.376810074,5.834300995,1.484960556,2.035686493,2.493177414,0.550725937,1.008216858,0.457490921,0.624855042,0.553529739,-2.787593842,-4.272554398,-4.823280334,-5.280771255,0
384,6.38E+18,1.24E+18,16.69912148,15.47360516,14.76680183,14.40032959,14.12069702,0.041568775,0.03239011,0.022407327,0.016651046,0.012385319,17.76052666,17.66072845,1,0.032016814,1.061405182,2.286921501,2.993724823,3.360197067,3.639829636,1.225516319,1.932319641,2.298791885,2.578424454,0.706803322,1.073275566,1.352908134,0.366472244,0.646104813,0.279632568,0.099798203,-0.961606979,-2.187123299,-2.89392662,-3.260398865,-3.540031433,0
385,6.38E+18,1.24E+18,20.93421364,20.30878639,20.22830963,20.1307621,19.99449158,0.066358179,0.051705845,0.035769861,0.026580842,0.019771263,21.32644653,22.00578308,1,0.688049614,0.392232895,1.017660141,1.098136902,1.195684433,1.331954956,0.625427246,0.705904007,0.803451538,0.939722061,0.080476761,0.178024292,0.314294815,0.097547531,0.233818054,0.136270523,-0.679336548,-1.071569443,-1.696996689,-1.77747345,-1.875020981,-2.011291504,1
386,6.38E+18,1.24E+18,20.20107841,19.88673019,19.65901566,19.73891068,19.54587746,0.056128979,0.043735318,0.030255891,0.022483369,0.016723497,19.70969772,20.92580795,1,0.965771735,-0.491380692,-0.177032471,0.050682068,-0.029212952,0.163820267,0.314348221,0.542062759,0.46216774,0.655200958,0.227714539,0.147819519,0.340852737,-0.07989502,0.113138199,0.193033218,-1.216110229,-0.724729538,-1.039077759,-1.266792297,-1.186897278,-1.379930496,1
387,6.37E+18,1.24E+18,20.63024712,20.24437904,19.91770744,19.76795578,19.7709465,0.085857563,0.066899627,0.046280853,0.034391634,0.025581058,21.6512928,22.52237129,1,1.521060944,1.021045685,1.406913757,1.733585358,1.883337021,1.880346298,0.385868073,0.712539673,0.862291336,0.859300613,0.3266716,0.476423264,0.473432541,0.149751663,0.146760941,-0.002990723,-0.871078491,-1.892124176,-2.277992249,-2.604663849,-2.754415512,-2.751424789,1
388,6.37E+18,1.24E+18,20.31642342,20.02002335,19.80669785,19.85379219,20.00425529,0.078058876,0.060822949,0.042077035,0.031267747,0.023257459,20.69794846,21.77265358,1,1.013168454,0.38152504,0.67792511,0.89125061,0.844156265,0.693693161,0.29640007,0.509725571,0.462631226,0.312168121,0.2133255,0.166231155,0.015768051,-0.047094345,-0.197557449,-0.150463104,-1.074705124,-1.456230164,-1.752630234,-1.965955734,-1.918861389,-1.768398285,1
389,6.37E+18,1.24E+18,19.89647484,19.65519905,19.4400444,19.50309563,19.38164711,0.068574876,0.053433083,0.036964759,0.027468776,0.020431723,20.10068321,21.31676865,1,1.033974171,0.204208374,0.445484161,0.660638809,0.597587585,0.719036102,0.241275787,0.456430435,0.393379211,0.514827728,0.215154648,0.152103424,0.273551941,-0.063051224,0.058397293,0.121448517,-1.216085434,-1.420293808,-1.661569595,-1.876724243,-1.813673019,-1.935121536,1
390,6.38E+18,1.24E+18,20.53138351,20.1457386,20.35551262,20.6207695,20.86768913,0.078877211,0.061460588,0.04251815,0.031595543,0.023501279,20.59719276,20.83772087,0,5.90E-05,0.06580925,0.451454163,0.241680145,-0.023576736,-0.270496368,0.385644913,0.175870895,-0.089385986,-0.336305618,-0.209774017,-0.475030899,-0.721950531,-0.265256882,-0.512176514,-0.246919632,-0.240528107,-0.306337357,-0.691982269,-0.482208252,-0.21695137,0.029968262,0
391,3.06E+18,1.24E+18,21.48151016,20.72879791,20.81760406,20.93792152,20.82423401,0.071836248,0.05597432,0.038722776,0.028775172,0.021403441,22.90730286,24.0200634,0,0.000222121,1.425792694,2.178504944,2.089698792,1.969381332,2.083068848,0.75271225,0.663906097,0.543588638,0.657276154,-0.088806152,-0.209123611,-0.095436096,-0.120317459,-0.006629944,0.113687515,-1.112760544,-2.538553238,-3.291265488,-3.202459335,-3.082141876,-3.195829391,1
392,6.37E+18,1.24E+18,20.8558197,20.46159363,20.71622658,20.92577171,20.84517288,0.064470977,0.050235346,0.034752581,0.025824891,0.019208975,21.00058746,20.83234024,0,-0.000728406,0.144767761,0.538993835,0.284360886,0.07481575,0.155414581,0.394226074,0.139593124,-0.069952011,0.01064682,-0.25463295,-0.464178085,-0.383579254,-0.209545135,-0.128946304,0.080598831,0.168247223,0.023479462,-0.370746613,-0.116113663,0.093431473,0.012832642,0
393,6.37E+18,1.24E+18,20.53744125,20.4360218,20.19615173,20.18848801,20.34500504,0.05767259,0.044938091,0.031087963,0.023101689,0.017183412,21.07274818,22.15514374,1,1.354607224,0.535306931,0.636726379,0.876596451,0.884260178,0.727743149,0.101419449,0.34128952,0.348953247,0.192436218,0.239870071,0.247533798,0.091016769,0.007663727,-0.148853302,-0.156517029,-1.082395554,-1.617702484,-1.719121933,-1.958992004,-1.966655731,-1.810138702,1
394,6.37E+18,1.24E+18,20.00576019,19.86136627,19.53560638,19.5256176,19.56128883,0.071131289,0.055425018,0.03834277,0.028492788,0.0211934,20.16953087,21.32033539,1,1.130139589,0.163770676,0.308164597,0.633924484,0.643913269,0.608242035,0.144393921,0.470153809,0.480142593,0.444471359,0.325759888,0.335748672,0.300077438,0.009988785,-0.025682449,-0.035671234,-1.15080452,-1.314575195,-1.458969116,-1.784729004,-1.794717789,-1.759046555,1
395,6.37E+18,1.24E+18,20.27745056,20.0750351,20.03843689,19.93242455,19.88147926,0.062631786,0.048802264,0.033761181,0.025088174,0.018660992,20.32316589,21.58935738,1,0.671834528,0.045715332,0.248130798,0.284729004,0.390741348,0.44168663,0.202415466,0.239013672,0.345026016,0.395971298,0.036598206,0.14261055,0.193555832,0.106012344,0.156957626,0.050945282,-1.266191483,-1.311906815,-1.514322281,-1.550920486,-1.656932831,-1.707878113,1
396,6.37E+18,1.24E+18,20.78486061,20.26609802,20.12700081,19.9815731,19.84248161,0.064962707,0.050618503,0.035017647,0.026021864,0.019355487,20.99945831,21.35980988,1,0.671125829,0.214597702,0.733360291,0.872457504,1.017885208,1.1569767,0.518762589,0.657859802,0.803287506,0.942378998,0.139097214,0.284524918,0.423616409,0.145427704,0.284519196,0.139091492,-0.360351563,-0.574949265,-1.093711853,-1.232809067,-1.378236771,-1.517328262,1
397,6.38E+18,1.24E+18,20.28585052,20.25236702,20.61141586,20.8603363,21.09136009,0.059840806,0.046627551,0.032256722,0.023970203,0.017829427,19.9447155,19.673172,0,-0.000196727,-0.341135025,-0.30765152,-0.666700363,-0.915620804,-1.146644592,0.033483505,-0.325565338,-0.574485779,-0.805509567,-0.359048843,-0.607969284,-0.838993073,-0.248920441,-0.479944229,-0.231023788,0.271543503,0.612678528,0.579195023,0.938243866,1.187164307,1.418188095,0
398,6.38E+18,1.24E+18,19.94129181,20.10402298,20.54571342,20.76553535,20.83706856,0.062158436,0.04843343,0.033506025,0.024898566,0.018519958,19.35347366,19.06452751,0,-0.000223796,-0.587818146,-0.750549316,-1.192239761,-1.412061691,-1.483594894,-0.162731171,-0.604421616,-0.824243546,-0.895776749,-0.441690445,-0.661512375,-0.733045578,-0.21982193,-0.291355133,-0.071533203,0.288946152,0.876764297,1.039495468,1.481185913,1.701007843,1.772541046,0
399,6.38E+18,1.24E+18,19.76776695,19.58060265,19.45211983,19.30086327,19.27793312,0.084158465,0.065575704,0.045364968,0.033711035,0.025074815,20.82502365,21.6979351,1,1.496275425,1.057256699,1.244421005,1.372903824,1.524160385,1.54709053,0.187164307,0.315647125,0.466903687,0.489833832,0.128482819,0.27973938,0.302669525,0.151256561,0.174186707,0.022930145,-0.872911453,-1.930168152,-2.117332458,-2.245815277,-2.397071838,-2.420001984,1
400,3.36E+18,1.24E+18,20.88148308,20.23474121,19.10176468,18.55184364,18.04356575,0.051932484,0.040465441,0.027993804,0.020802397,0.015473161,23.43311882,23.32887459,1,0.276820928,2.551635742,3.198377609,4.331354141,4.881275177,5.38955307,0.646741867,1.779718399,2.329639435,2.837917328,1.132976532,1.682897568,2.191175461,0.549921036,1.058198929,0.508277893,0.104244232,-2.44739151,-3.094133377,-4.227109909,-4.777030945,-5.285308838,1
401,6.38E+18,1.24E+18,21.13108444,20.76710701,20.95729828,20.91239357,20.54665184,0.04198724,0.032716174,0.022632897,0.016818669,0.012509999,22.42226982,22.20366287,1,2.270308733,1.291185379,1.655162811,1.464971542,1.509876251,1.875617981,0.363977432,0.173786163,0.218690872,0.584432602,-0.190191269,-0.14528656,0.22045517,0.044904709,0.410646439,0.36574173,0.218606949,-1.07257843,-1.436555862,-1.246364594,-1.291269302,-1.657011032,1
402,6.37E+18,1.24E+18,19.62800789,19.21013641,19.17420006,18.98301888,19.11914635,0.060960595,0.047500081,0.032860339,0.024418753,0.018163064,19.89207077,20.51669693,1,0.629829705,0.264062881,0.681934357,0.717870712,0.909051895,0.772924423,0.417871475,0.453807831,0.644989014,0.508861542,0.035936356,0.227117538,0.090990067,0.191181183,0.055053711,-0.136127472,-0.62462616,-0.888689041,-1.306560516,-1.342496872,-1.533678055,-1.397550583,1
403,6.37E+18,1.24E+18,20.63435745,20.35741234,20.37521172,20.09579086,20.15755272,0.049106967,0.038263816,0.02647073,0.019670589,0.014631305,21.31161118,22.00258636,1,0.544909775,0.677253723,0.954198837,0.93639946,1.215820313,1.154058456,0.276945114,0.259145737,0.538566589,0.476804733,-0.017799377,0.261621475,0.199859619,0.279420853,0.217658997,-0.061761856,-0.690975189,-1.368228912,-1.645174026,-1.627374649,-1.906795502,-1.845033646,1
404,6.37E+18,1.24E+18,21.56460571,21.65884781,21.13370705,21.16897392,21.46918106,0.08477246,0.066054128,0.045695942,0.033956982,0.025257755,22.05867767,22.32867432,1,1.069457412,0.49407196,0.399829865,0.924970627,0.889703751,0.589496613,-0.094242096,0.430898666,0.39563179,0.095424652,0.525140762,0.489873886,0.189666748,-0.035266876,-0.335474014,-0.300207138,-0.269996643,-0.764068604,-0.669826508,-1.19496727,-1.159700394,-0.859493256,1
405,6.37E+18,1.24E+18,21.10019493,21.11671448,20.80820274,20.95464706,21.08243561,0.083593287,0.065135323,0.045060314,0.033484641,0.024906423,22.01504898,22.15534782,1,1.046689749,0.91485405,0.898334503,1.206846237,1.060401917,0.932613373,-0.016519547,0.291992188,0.145547867,0.017759323,0.308511734,0.162067413,0.03427887,-0.146444321,-0.274232864,-0.127788544,-0.140298843,-1.055152893,-1.038633347,-1.347145081,-1.20070076,-1.072912216,1
